1,2,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR
375248,ANKRD36,375248//ANKRD36,chr2,97864199,97866098,CA-375248-87996-88090-88163-89838[INC][6/2],0,+,cass,INC/SKIP,48,0.871698113207547,0.934805467928496,-0.0631073547209491,0.0173911034613619,0.0274601205736982
375248,ANKRD36,375248//ANKRD36,chr2,97873547,97875445,CA-375248-97344-97438-97511-99185[INC][1/2],0,+,cass,INC/SKIP,85,0.776223776223776,0.718367346938775,0.0578564292850008,0.670710098589122,0.720745096057122
375748,ERCC6L2,375748//ERCC6L2,chr9,98660130,98678110,CA-375748-25354-34460-34654-43050[INC][8/2],0,+,cass,INC/SKIP,24,1,0.91864406779661,0.0813559322033899,0.167123943071677,0.210064535677562
375748,ERCC6L2,375748//ERCC6L2,chr9,98703735,98718294,CA-375748-68932-82110-82305-83296[INC][1/18],0,+,cass,INC/SKIP,44,0,0.0449897750511247,-0.0449897750511247,8.0568212760829e-08,3.29662406491606e-07
3778,KCNMA1,3778//KCNMA1,chr10,78729731,78771800,CA-3778-628853-639239-639413-670752[INC][4/19],0,-,cass,INC/SKIP,66,0.0819672131147541,0.136807817589577,-0.0548406044748225,0.301526140720845,0.357572558863164
3778,KCNMA1,3778//KCNMA1,chr10,78729731,78771800,CA-3778-628853-666246-666333-670752[INC][3/19],0,-,cass,INC/SKIP,71,0.118110236220472,0.190839694656489,-0.0727294584360161,0.449963360004798,0.510220213601799
379025,FLJ31306,379025//FLJ31306,chr14,58758352,58764832,CA-379025-3183-7999-8072-9430[INC][7/30][UPT],0,-,cass,INC/SKIP,150,0.327433628318584,0.276243093922652,0.0511905343959321,0.00806263694027112,0.0138541085452546
379025,FLJ31306,379025//FLJ31306,chr14,58758352,58764832,CA-379025-3183-7211-7372-9430[INC][1/30][UPT],0,-,cass,INC/SKIP,41,0.0318471337579618,0.0642857142857143,-0.0324385805277525,0.753328664423494,0.796920678804397
379025,FLJ31306,379025//FLJ31306,chr14,58740649,58758424,CA-379025-9503-15381-15547-27127[INC][5/8],0,-,cass,INC/SKIP,143,0.254385964912281,0.199386503067485,0.0549994618447961,0.184776569679491,0.230075887011872
38,ACAT1,38//ACAT1,chr11,108004947,108009767,CA-38-15786-16611-16712-20367[INC][45/1],0,+,cass,INC/SKIP,21,1,0.997066014669927,0.00293398533007339,0.037737224151021,0.0548488028141997
3800,KIF5C,3800//KIF5C,chr2,149806827,149818632,CA-3800-177185-179220-179281-188693[INC][3/33],0,+,cass,INC/SKIP,59,0,0.0313662945241893,-0.0313662945241893,1.59576534000243e-07,6.29253641328135e-07
381,ARF5,381//ARF5,chr7,127229136,127230190,CA-381-3812-4133-4243-4714[INC][191/1],0,+,cass,INC/SKIP,22,0.95496417604913,1,-0.04503582395087,7.49888674053869e-15,7.39741665593074e-14
3841,KPNA5,3841//KPNA5,chr6,117002373,117010615,CA-3841-3135-3243-3349-11116[INC][1/92][UPT],0,+,cass,INC/SKIP,48,0.0434782608695652,0.0983050847457627,-0.0548268238761975,0.431478963923257,0.492248329452907
3841,KPNA5,3841//KPNA5,chr6,117002373,117010615,CA-3841-3135-3289-3349-11116[INC][1/92][UPT],0,+,cass,INC/SKIP,59,0.145631067961165,0.113333333333333,0.0322977346278317,0.582306054247528,0.639424245461374
387,RHOA,387//RHOA,chr3,49399928,49413023,CA-387-39660-46545-46666-52467[INC][1242/5],0,-,cass,INC/SKIP,30,0.986486486486487,0.999391097850575,-0.0129046113640889,1.45051011822689e-14,1.38295845083897e-13
387066,SNHG5,387066//SNHG5,chr6,86387141,86387905,CA-387066-3598-3701-3939-4241[INC][1/12],0,-,cass,INC/SKIP,230,0.946996466431095,0.943494843904506,0.00350162252658903,1,1
387066,SNHG5,387066//SNHG5,chr6,86387141,86387905,CA-387066-3598-3701-3780-4241[INC][25/12],0,-,cass,INC/SKIP,230,0.931350114416476,0.924826160496147,0.00652395392032867,0.922327359213805,0.943637335851468
387066,SNHG5,387066//SNHG5,chr6,86387141,86387749,CA-387066-3780-3858-3939-4241[INC][293/26],0,-,cass,INC/SKIP,733,0.773689052437903,0.81695423855964,-0.0432651861217374,0.00346769811629875,0.00644586422239861
387066,SNHG5,387066//SNHG5,chr6,86387141,86387749,CA-387066-3780-3858-3943-4241[INC][1/26],0,-,cass,INC/SKIP,583,0.651558073654391,0.717853839037928,-0.066295765383537,0.00289486567505568,0.00547296236732538
387066,SNHG5,387066//SNHG5,chr6,86387141,86387749,CA-387066-3780-3865-3939-4241[INC][6/26],0,-,cass,INC/SKIP,507,0.60952380952381,0.663541092112521,-0.0540172825887111,0.00426633475732364,0.00775909619083685
387882,C12orf75,387882//C12orf75,chr12,105742379,105760473,CA-387882-20991-38171-38207-38981[INC][62/5],0,+,cass,INC/SKIP,25,1,0.964311206281228,0.0356887937187723,0.00271709123387318,0.00515971137105904
388796,LOC388796,388796//LOC388796,chr20,37049652,37055145,CA-388796-11957-16130-16276-17273[INC][1/42],0,-,cass,INC/SKIP,57,0.0458715596330275,0.135353535353535,-0.0894819757205078,0.181118584000146,0.22585041617707
388796,LOC388796,388796//LOC388796,chr20,37049652,37055145,CA-388796-11957-16130-16280-17273[INC][3/42],0,-,cass,INC/SKIP,101,0.320261437908497,0.299509001636661,0.0207524362718355,0.181118584000146,0.225803314943248
388796,LOC388796,388796//LOC388796,chr20,37049652,37055145,CA-388796-11957-16130-16285-17273[INC][9/42],0,-,cass,INC/SKIP,57,0.0458715596330275,0.135353535353535,-0.0894819757205078,0.181118584000146,0.225756233351308
388796,LOC388796,388796//LOC388796,chr20,37049652,37054695,CA-388796-12436-16130-16280-17273[INC][3/6],0,-,cass,INC/SKIP,118,0.242105263157895,0.305263157894737,-0.0631578947368421,0.00517038172394446,0.00921817534916194
388962,BOLA3,388962//BOLA3,chr2,74362541,74372429,CA-388962-5724-8552-8641-15254[INC][47/24],0,-,cass,INC/SKIP,490,0.70986920332937,0.778045838359469,-0.0681766350300995,0.00387616208889417,0.0071188009116465
3895,KTN1,3895//KTN1,chr14,56046971,56079288,CA-3895-3148-24550-24674-34812[INC][7/55][UPT],0,+,cass,INC/SKIP,45,0.428571428571429,0.383458646616541,0.0451127819548872,1,1
3895,KTN1,3895//KTN1,chr14,56117045,56118644,CA-3895-73212-73362-73431-74683[INC][72/5],0,+,cass,INC/SKIP,22,1,0.98578352180937,0.0142164781906301,0.0997317068654339,0.132077125308277
3895,KTN1,3895//KTN1,chr14,56128239,56134047,CA-3895-84406-86748-86835-90034[INC][46/47],0,+,cass,INC/SKIP,313,0.526829268292683,0.464915312824058,0.0619139554686249,0.169330031680332,0.21252465450032
3895,KTN1,3895//KTN1,chr14,56139646,56142635,CA-3895-95806-95965-96049-98628[INC][33/84],0,+,cass,INC/SKIP,489,0.0456482045039562,0.0757409440175631,-0.0300927395136069,0.0020448530452822,0.00400135237469623
3895,KTN1,3895//KTN1,chr14,56146282,56151296,CA-3895-102479-103458-103535-106892[INC][1/177][DNT],0,+,cass,INC/SKIP,25,0.000606428138265616,0.00423728813559322,-0.0036308599973276,8.98439726572191e-07,3.15562437452912e-06
3895,KTN1,3895//KTN1,chr14,56146282,56151296,CA-3895-102479-103479-103535-106892[INC][7/177][DNT],0,+,cass,INC/SKIP,37,0.000606428138265616,0.00634249471458774,-0.00573606657632212,1.78726404860009e-06,5.99229640074668e-06
389541,C7orf59,389541//C7orf59,chr7,99746571,99751139,CA-389541-3069-3592-3673-7493[INC][73/2][UPT],0,+,cass,INC/SKIP,44,0.998801677651288,0.990635888501742,0.00816578914954613,0.0105347643149781,0.0175716576659986
389541,C7orf59,389541//C7orf59,chr7,99746571,99751139,CA-389541-3069-3592-3659-7493[INC][1/2][UPT],0,+,cass,INC/SKIP,44,0.995,0.96696119861698,0.0280388013830196,0.0105080748027165,0.0175369266249691
389541,C7orf59,389541//C7orf59,chr7,99747121,99751139,CA-389541-3673-6809-6851-7493[INC][3/171],0,+,cass,INC/SKIP,232,0.00235109717868339,0.0166347710878846,-0.0142836739092012,7.70807854244674e-09,3.61119855225287e-08
3920,LAMP2,3920//LAMP2,chrX,119564996,119575748,CA-3920-30620-33056-33274-40887[INC][1/129][DNT],0,-,cass,INC/SKIP,999,0.141714285714286,0.105784964866686,0.0359293208475998,2.5591953217797e-19,4.32171458576244e-18
3964,LGALS8,3964//LGALS8,chr1,236706060,236706947,CA-3964-27574-27701-27827-28346[INC][19/39],0,+,cass,INC/SKIP,56,0.28735632183908,0.236580516898608,0.0507758049404721,0.0152286386081481,0.0243870349851351
3983,ABLIM1,3983//ABLIM1,chr10,116211382,116225585,CA-3983-221958-234172-234277-235984[INC][7/29],0,-,cass,INC/SKIP,185,0.229235880398671,0.313666465984347,-0.0844305855856757,0.016416186547059,0.0260514900924658
3993,LLGL2,3993//LLGL2,chr17,73570293,73570748,CA-3993-51559-51751-51794-51908[INC][26/19],0,+,cass,INC/SKIP,150,0.811320754716981,0.792332268370607,0.0189884863463742,0.802957537194288,0.838588427209548
399818,METTL10,399818//METTL10,chr10,126448522,126454176,CA-399818-29479-32312-32571-34367[INC][9/27][DNT],0,-,cass,INC/SKIP,108,0.449664429530201,0.366071428571429,0.0835930009587728,0.0670667179670191,0.0922302369465931
399818,METTL10,399818//METTL10,chr10,126448522,126454176,CA-399818-29479-32312-32395-34367[INC][1/27][DNT],0,-,cass,INC/SKIP,65,0.226415094339623,0.195467422096317,0.0309476722433054,0.0301205678029772,0.0451167011591575
399821,FLJ37035,399821//FLJ37035,chr10,127398066,127408061,CA-399821-3072-10905-11020-12926[INC][3/4][UPT],0,-,cass,INC/SKIP,33,0.0645161290322581,0.144578313253012,-0.080062184220754,0.00234589827390755,0.00451797032262221
399959,MIR100HG,399959//MIR100HG,chr11,121961946,121972393,CA-399959-104616-105656-105689-114322[INC][5/28][UPT][DNT],0,-,cass,INC/SKIP,56,0.244444444444444,0.293103448275862,-0.0486590038314176,0.612997375433422,0.668948212913654
400073,C12orf76,400073//C12orf76,chr12,110478982,110486326,CA-400073-22333-26162-26276-28236[INC][8/52][UPT],0,-,cass,INC/SKIP,63,0.115044247787611,0.127147766323024,-0.0121035185354134,0.437057886496243,0.497568471810044
400713,ZNF880,400713//ZNF880,chr19,52877551,52888072,CA-400713-7511-12504-12624-16932[INC][1/29],0,+,cass,INC/SKIP,62,0.203883495145631,0.16796875,0.0359147451456311,0.0207140779652623,0.0322051386414403
400960,PCBP1-AS1,400960//PCBP1-AS1,chr2,70286774,70312755,CA-400960-4469-6328-6509-30335[INC][1/14],0,-,cass,INC/SKIP,33,0.591836734693878,0.640625,-0.0487882653061225,0.528748199909727,0.587738330059566
400960,PCBP1-AS1,400960//PCBP1-AS1,chr2,70286774,70312755,CA-400960-4469-6328-6478-30335[INC][5/14],0,-,cass,INC/SKIP,33,0.607843137254902,0.646153846153846,-0.0383107088989443,0.529327017963943,0.588272339354611
400960,PCBP1-AS1,400960//PCBP1-AS1,chr2,70223817,70278436,CA-400960-38813-57760-57883-93127[INC][4/20],0,-,cass,INC/SKIP,41,0.547169811320755,0.472636815920398,0.0745329954003567,0.523413045524717,0.582783234521654
401145,FAM190A,401145//FAM190A,chr4,91321186,91389504,CA-401145-275597-279391-279487-343701[INC][5/4],0,+,cass,INC/SKIP,28,0.0181818181818182,0.0769230769230769,-0.0587412587412587,2.34735574136591e-08,1.03713914426352e-07
401207,C5orf63,401207//C5orf63,chr5,126388304,126394693,CA-401207-17611-19986-20096-23823[INC][7/9],0,-,cass,INC/SKIP,110,0.476510067114094,0.405469678953627,0.0710403881604673,0.202752860527987,0.250218125564886
401466,C8orf59,401466//C8orf59,chr8,86129614,86132602,CA-401466-3109-4054-4179-5912[INC][7/69][UPT],0,-,cass,INC/SKIP,203,0.00706713780918728,0.0672070246538332,-0.0601398868446459,1.2027809871564e-11,8.12454773019317e-11
401466,C8orf59,401466//C8orf59,chr8,86129614,86132602,CA-401466-3109-4051-4179-5912[INC][14/69][UPT],0,-,cass,INC/SKIP,306,0.0425894378194208,0.107881136950904,-0.0652916991314836,2.08430047559043e-11,1.35729283693677e-10
401466,C8orf59,401466//C8orf59,chr8,86126736,86129730,CA-401466-6029-8377-8494-8783[INC][153/18],0,-,cass,INC/SKIP,74,0.906976744186046,0.953226504980511,-0.0462497607944646,0.0153762157851694,0.024590427491638
402,ARL2,402//ARL2,chr11,64786042,64789654,CA-402-7621-9306-9387-10608[INC][160/6],0,+,cass,INC/SKIP,103,0.949901120632828,0.982150212824386,-0.0322490921915576,8.97158791598443e-07,3.15297781080276e-06
403,ARL3,403//ARL3,chr10,104445572,104459245,CA-403-18061-27490-27541-31432[INC][136/1],0,-,cass,INC/SKIP,93,0.998620689655172,0.97213809812235,0.0264825915328223,3.74676457436713e-07,1.40163696029829e-06
4077,NBR1,4077//NBR1,chr17,41353702,41355802,CA-4077-34300-35174-35232-36200[INC][47/3],0,+,cass,INC/SKIP,22,1,0.975197294250282,0.0248027057497181,0.160671234932044,0.202763910159122
4087,SMAD2,4087//SMAD2,chr18,45395613,45423179,CA-4087-37626-63582-63672-64710[INC][58/5],0,-,cass,INC/SKIP,43,0.925373134328358,0.936477382098171,-0.0111042477698131,0.566498228354269,0.624244499373607
4090,SMAD5,4090//SMAD5,chr5,135483520,135489851,CA-4090-18060-22828-22912-23745[INC][7/43],0,+,cass,INC/SKIP,25,0.0769230769230769,0.0287443267776097,0.0481787501454672,7.3403974742124e-10,3.93197993735141e-09
4116,MAGOH,4116//MAGOH,chr1,53694543,53701306,CA-4116-6034-7958-8069-12656[INC][63/12],0,-,cass,INC/SKIP,119,0.905797101449275,0.888772298006296,0.0170248034429795,0.578530498205342,0.635979278828896
4133,MAP2,4133//MAP2,chr2,210288770,210444823,CA-4133-3230-86545-86595-158989[INC][20/2][UPT],0,+,cass,INC/SKIP,73,0.932367149758454,0.860759493670886,0.071607656087568,0.0797012215914744,0.107746246647181
4133,MAP2,4133//MAP2,chr2,210565000,210570450,CA-4133-279292-283403-283574-284533[INC][3/31],0,+,cass,INC/SKIP,227,0.135,0.144727272727273,-0.00972727272727272,0.735262694781658,0.779879416147046
4134,MAP4,4134//MAP4,chr3,47957440,47963367,CA-4134-170515-173438-173561-175105[INC][39/6],0,-,cass,INC/SKIP,80,0.980039920159681,0.928707224334601,0.0513326958250799,0.000982292615624022,0.0020332912936982
4140,MARK3,4140//MARK3,chr14,103946723,103969694,CA-4140-98127-109413-109671-120518[INC][21/1][DNT],0,+,cass,INC/SKIP,26,0.975757575757576,0.965116279069767,0.0106412966878082,0.566726874053874,0.624381358845201
4141,MARS,4141//MARS,chr12,57909702,57910119,CA-4141-31039-31186-31206-31292[INC][1/213],0,+,cass,INC/SKIP,25,0,0.0101667344448963,-0.0101667344448963,4.9821961149056e-13,3.99779441273902e-12
4154,MBNL1,4154//MBNL1,chr3,151986720,152132899,CA-4154-4053-34365-35328-149901[INC][4/6][UPT],0,+,cass,INC/SKIP,21,1,0.964163822525597,0.0358361774744027,0.101391594867123,0.133889762340548
4154,MBNL1,4154//MBNL1,chr3,152165408,152177133,CA-4154-182734-191227-191322-194231[INC][11/2],0,+,cass,INC/SKIP,21,1,0.958333333333333,0.0416666666666666,0.00715563662685591,0.0124169508723787
4154,MBNL1,4154//MBNL1,chr3,152173330,152177133,CA-4154-190538-191227-191322-194231[INC][19/3],0,+,cass,INC/SKIP,24,1,0.939163498098859,0.0608365019011406,0.00487731590265707,0.0087478531251377
4179,CD46,4179//CD46,chr1,207940357,207943706,CA-4179-18158-18741-18786-21283[INC][38/19],0,+,cass,INC/SKIP,824,0.4430823117338,0.459627329192547,-0.0165450174587462,0.329755006280172,0.387664784177555
4179,CD46,4179//CD46,chr1,207940357,207956674,CA-4179-18158-21283-21325-34254[INC][18/3],0,+,cass,INC/SKIP,173,0.942115768463074,0.921525885558583,0.0205898829044908,0.155810215763262,0.197212252770015
4179,CD46,4179//CD46,chr1,207958963,207968860,CA-4179-36645-41215-41308-44481[INC][26/61][DNT],0,+,cass,INC/SKIP,765,0.25512715340443,0.226951785354045,0.0281753680503851,0.00905696614232029,0.015363945402608
4190,MDH1,4190//MDH1,chr2,63816096,63826425,CA-4190-3438-11790-11966-13561[INC][2/6][UPT],0,+,cass,INC/SKIP,29,0.9936,0.996242283260267,-0.00264228326026661,0.218426058082507,0.267846353890713
4190,MDH1,4190//MDH1,chr2,63816096,63821719,CA-4190-3438-7831-8020-8879[INC][1/625][UPT],0,+,cass,INC/SKIP,114,0,0.00935192780968007,-0.00935192780968007,1.90301588365166e-13,1.60681199893639e-12
4190,MDH1,4190//MDH1,chr2,63816096,63824707,CA-4190-3438-8879-8978-11790[INC][3/2][UPT],0,+,cass,INC/SKIP,45,0.981574539363484,0.988998543924931,-0.00742400456144721,0.163729322774386,0.20614445904492
4190,MDH1,4190//MDH1,chr2,63821621,63824707,CA-4190-8978-9814-9911-11790[INC][702/7],0,+,cass,INC/SKIP,75,1,0.994126629860214,0.00587337013978617,8.69119968173402e-07,3.05983461115465e-06
4191,MDH2,4191//MDH2,chr7,75677368,75686810,CA-4191-3152-9755-9924-12335[INC][798/14][UPT],0,+,cass,INC/SKIP,84,0.965495995070856,0.984541062801932,-0.0190450677310758,0.00095315543601921,0.00198121112535565
4191,MDH2,4191//MDH2,chr7,75677368,75686810,CA-4191-3152-9755-9989-12335[INC][1/14][UPT],0,+,cass,INC/SKIP,84,0.926121372031662,0.966587112171838,-0.0404657401401755,0.000951507802653826,0.00197847431104855
4193,MDM2,4193//MDM2,chr12,69207333,69210724,CA-4193-8438-10437-10530-11621[INC][2/41],0,+,cass,INC/SKIP,58,0.00448430493273543,0.0641169853768279,-0.0596326804440925,1.0494498993416e-19,1.8343893269778e-18
4193,MDM2,4193//MDM2,chr12,69207333,69210724,CA-4193-8438-9412-9499-11621[INC][1/41],0,+,cass,INC/SKIP,22,0,0.0257611241217799,-0.0257611241217799,0.00440641853552859,0.00798713462868099
4194,MDM4,4194//MDM4,chr1,204501318,204507435,CA-4194-18868-24051-24119-24830[INC][33/32],0,+,cass,INC/SKIP,171,0.295454545454545,0.378212974296206,-0.0827584288416602,9.09317610127267e-05,0.000228880028351192
4194,MDM4,4194//MDM4,chr1,204501318,204507435,CA-4194-18868-24022-24119-24830[INC][1/32],0,+,cass,INC/SKIP,123,0.138888888888889,0.21483771251932,-0.075948823630431,4.2851277797652e-05,0.000114308317123768
4194,MDM4,4194//MDM4,chr1,204501318,204507435,CA-4194-18868-24080-24119-24830[INC][5/32],0,+,cass,INC/SKIP,123,0.138888888888889,0.218461538461538,-0.0795726495726496,4.02035848294124e-05,0.00010791963633149
4204,MECP2,4204//MECP2,chrX,153297657,153363187,CA-4204-3128-8423-8547-68180[INC][28/13][UPT],0,-,cass,INC/SKIP,61,0.746478873239437,0.696793002915452,0.0496858703239847,0.265883746370048,0.319423841599708
4211,MEIS1,4211//MEIS1,chr2,66691240,66775150,CA-4211-31821-79749-79895-115543[INC][34/8],0,+,cass,INC/SKIP,152,0.997836668469443,0.948814195529773,0.0490224729396699,1.80551278669572e-16,2.16734044957169e-15
4211,MEIS1,4211//MEIS1,chr2,66775074,66794642,CA-4211-115620-129682-129720-135053[INC][1/40],0,+,cass,INC/SKIP,29,0,0.0067238581034083,-0.0067238581034083,2.54237180902845e-12,1.86253660225148e-11
4211,MEIS1,4211//MEIS1,chr2,66795798,66798790,CA-4211-136357-136650-136746-138846[INC][15/5][DNT],0,+,cass,INC/SKIP,840,0.523118766999093,0.606413994169096,-0.0832952271700028,1.93659250999484e-05,5.4867061728669e-05
4212,MEIS2,4212//MEIS2,chr15,37390167,37393503,CA-4212-3408-4700-4845-6100[INC][4/12][UPT],0,-,cass,INC/SKIP,25,0.980582524271845,0.933240611961057,0.0473419123107877,0.238429379277243,0.289878143038308
4212,MEIS2,4212//MEIS2,chr15,37387764,37390399,CA-4212-6333-7892-8011-8685[INC][8/5],0,-,cass,INC/SKIP,28,1,0.951848667239897,0.0481513327601032,0.0258235986251857,0.0391413470033875
4212,MEIS2,4212//MEIS2,chr15,37387764,37390399,CA-4212-6333-7869-8011-8685[INC][43/5],0,-,cass,INC/SKIP,28,1,0.97265625,0.02734375,0.0257053549129224,0.0390016780886929
4212,MEIS2,4212//MEIS2,chr15,37183221,37187440,CA-4212-209149-209487-209583-211840[INC][35/14][DNT],0,-,cass,INC/SKIP,918,0.699731903485255,0.722119303445721,-0.0223873999604659,0.346660386109837,0.405148736689072
4238,MFAP3,4238//MFAP3,chr5,153429116,153437013,CA-4238-14059-15778-15985-16961[INC][1/36][DNT],0,+,cass,INC/SKIP,40,0.0958904109589041,0.0783132530120482,0.0175771579468559,5.94493401976798e-08,2.48002900001207e-07
4253,CTAGE5,4253//CTAGE5,chr14,39746137,39748740,CA-4253-14794-17065-17087-17177[INC][65/2],0,+,cass,INC/SKIP,22,1,0.978098556495769,0.021901443504231,0.037579251389765,0.0547123148582599
4253,CTAGE5,4253//CTAGE5,chr14,39760222,39762584,CA-4253-28825-30408-30435-30999[INC][1/75],0,+,cass,INC/SKIP,32,0.0623556581986143,0.00219202104340202,0.0601636371552123,3.92798587530554e-18,5.76941021193526e-17
4253,CTAGE5,4253//CTAGE5,chr14,39788412,39796225,CA-4253-57020-58656-58785-64592[INC][23/10],0,+,cass,INC/SKIP,94,1,0.919070167886354,0.0809298321136461,6.78412911193639e-07,2.43284486089716e-06
4258,MGST2,4258//MGST2,chr4,140587001,140616420,CA-4258-3310-15775-15875-32429[INC][133/6][UPT],0,+,cass,INC/SKIP,56,0.975339087546239,0.97754454478887,-0.00220545724263066,0.713961353569664,0.761473857562792
4258,MGST2,4258//MGST2,chr4,140599696,140624689,CA-4258-15875-32429-32500-40687[INC][155/16],0,+,cass,INC/SKIP,82,0.991023339317774,0.972431077694236,0.0185922616235382,0.00971125605829253,0.0163670393900402
4258,MGST2,4258//MGST2,chr4,140599696,140616420,CA-4258-15875-24892-24973-32429[INC][3/166],0,+,cass,INC/SKIP,35,0,0.00712685807371208,-0.00712685807371208,0.148247525138335,0.189040892763858
4287,ATXN3,4287//ATXN3,chr14,92559595,92562480,CA-4287-13529-15771-15876-16303[INC][1/192],0,-,cass,INC/SKIP,87,0.747572815533981,0.672566371681416,0.0750064438525646,0.55797729368135,0.615763016730129
4287,ATXN3,4287//ATXN3,chr14,92559595,92562480,CA-4287-13529-15790-15876-16303[INC][193/192],0,-,cass,INC/SKIP,87,0.841463414634146,0.800269905533063,0.0411935091010829,0.558327358588287,0.616035612705939
4287,ATXN3,4287//ATXN3,chr14,92537281,92547404,CA-4287-28657-30153-30207-38568[INC][14/124][DNT],0,-,cass,INC/SKIP,24,0.0691823899371069,0.0324189526184539,0.0367634373186531,0.720612101060173,0.767198422108231
4289,MKLN1,4289//MKLN1,chr7,131155600,131172720,CA-4289-363849-371527-371582-380511[INC][34/1][DNT],0,+,cass,INC/SKIP,20,1,0.929577464788732,0.0704225352112676,0.0211598903286531,0.0328129246134081
4291,MLF1,4291//MLF1,chr3,158288982,158314733,CA-4291-3184-24270-24418-28698[INC][89/4][UPT],0,+,cass,INC/SKIP,40,1,0.931565440547476,0.0684345594525235,0.00103411864224314,0.0021324460998032
4291,MLF1,4291//MLF1,chr3,158289049,158310369,CA-4291-3228-20688-20761-24270[INC][13/53][UPT],0,+,cass,INC/SKIP,69,0.326923076923077,0.274725274725275,0.0521978021978022,3.19495323168733e-05,8.72120110457847e-05
4292,MLH1,4292//MLH1,chr3,37089009,37090507,CA-4292-57334-58167-58260-58554[INC][74/8],0,+,cass,INC/SKIP,24,1,0.97624938149431,0.0237506185056903,0.00152693212785874,0.00305693243815792
4338,MOCS2,4338//MOCS2,chr5,52396240,52398053,CA-4338-10672-11259-11410-12234[INC][97/2],0,-,cass,INC/SKIP,31,1,0.987229660144181,0.0127703398558188,0.00220263256595639,0.00428206096887392
4345,CD200,4345//CD200,chr3,112052024,112064134,CA-4345-3156-10833-10915-14893[INC][134/28][UPT],0,+,cass,INC/SKIP,786,0.701298701298701,0.699178428481146,0.00212027281755534,0.30311335013009,0.35931223618435
4345,CD200,4345//CD200,chr3,112063808,112066676,CA-4345-15220-17280-17355-17489[INC][3/147],0,+,cass,INC/SKIP,362,0.0182275298554368,0.040154347039672,-0.0219268171842352,4.507472138238e-08,1.90833345909255e-07
4354,MPP1,4354//MPP1,chrX,154014478,154033699,CA-4354-3256-18505-18574-22127[INC][1/7][UPT],0,-,cass,INC/SKIP,54,1,0.922302158273381,0.0776978417266188,0.00203628430877914,0.00398588984868425
4354,MPP1,4354//MPP1,chrX,154011701,154013431,CA-4354-23477-24419-24500-25020[INC][32/1],0,-,cass,INC/SKIP,29,0.918367346938776,0.983259478089611,-0.0648921311508355,0.00016880353479904,0.000403481619763559
4358,MPV17,4358//MPV17,chr2,27535546,27545388,CA-4358-3655-12993-13109-13330[INC][57/5],0,-,cass,INC/SKIP,141,0.952712100139082,0.958143459915612,-0.00543135977652975,0.482525272858203,0.542920399237029
4358,MPV17,4358//MPV17,chr2,27535546,27545388,CA-4358-3655-12948-13109-13330[INC][1/5],0,-,cass,INC/SKIP,141,0.929896907216495,0.936572890025575,-0.00667598280908055,0.482161890786663,0.542613663991467
4358,MPV17,4358//MPV17,chr2,27535546,27545388,CA-4358-3655-13028-13109-13330[INC][7/5],0,-,cass,INC/SKIP,141,0.933333333333333,0.94163332548835,-0.00829999215501687,0.487551886697168,0.547545590583444
4358,MPV17,4358//MPV17,chr2,27535860,27545388,CA-4358-3655-8868-9025-12993[INC][1/62],0,-,cass,INC/SKIP,69,0.00425531914893617,0.0163534293385404,-0.0120981101896042,2.6308634050009e-05,7.3014398491622e-05
4358,MPV17,4358//MPV17,chr2,27535081,27535975,CA-4358-13109-13330-13423-13855[INC][1/3],0,-,cass,INC/SKIP,53,1,0.972207656004195,0.0277923439958049,0.00352951379403961,0.00654651984510356
4358,MPV17,4358//MPV17,chr2,27535081,27535638,CA-4358-13423-13513-13609-13855[INC][87/1],0,-,cass,INC/SKIP,54,0.985815602836879,0.98970341354225,-0.00388781070537014,0.52510491475049,0.58412303319286
4358,MPV17,4358//MPV17,chr2,27532359,27535455,CA-4358-13609-13855-13888-16120[INC][2/1][DNT],0,-,cass,INC/SKIP,97,1,0.960180623973727,0.0398193760262726,5.5362842773485e-06,1.7201615077957e-05
439921,MXRA7,439921//MXRA7,chr17,74675650,74681246,CA-439921-28903-30047-30128-33095[INC][22/41][DNT],0,-,cass,INC/SKIP,72,0.112676056338028,0.0562248995983936,0.0564511567396346,0.010622236619094,0.017692875594579
440400,RNASEK,440400//RNASEK,chr17,6915964,6917060,CA-440400-6345-6902-7119-7249[INC][2/195][UPT],0,+,cass,INC/SKIP,157,0.00445368171021378,0.00446726933764818,-1.35876274343994e-05,0.0459546534985891,0.0655023649534014
440400,RNASEK,440400//RNASEK,chr17,6915964,6917060,CA-440400-6345-6902-7100-7249[INC][4/195][UPT],0,+,cass,INC/SKIP,290,0.0093071354705274,0.00795681587156928,0.00135031959895812,0.0616762584474692,0.0856845626304836
440423,SUZ12P1,440423//SUZ12P1,chr17,29036625,29086556,CA-440423-3204-36693-36762-52883[INC][3/3][UPT],0,+,cass,INC/SKIP,50,0.694915254237288,0.724517906336088,-0.0296026520988,0.387954809509265,0.448413350975713
440574,MINOS1,440574//MINOS1,chr1,19923508,19950076,CA-440574-6133-31123-31171-32497[INC][204/5][UPT],0,+,cass,INC/SKIP,38,0.97411561691113,0.99006908462867,-0.0159534677175399,0.00632562065776055,0.0110730776843609
