ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,law.beta_c4_ratio,law.beta_nc4_ratio
4528,MTIF2,4528//MTIF2,chr2,55490775,55494770,CA-4528-4680-5730-5868-8383[INC][19/85],0,-,cass,INC/SKIP,95,0.00529100529100529,0.130203720106289,-0.124912714815283,1.68943193839493e-12,1.27196777427266e-11,0.315789473684211,0.205645161290323
4595,MUTYH,4595//MUTYH,chr1,45794913,45796228,CA-4595-12955-13402-13582-14033[INC][2/80][DNT],0,-,cass,INC/SKIP,32,0.103448275862069,0.285714285714286,-0.182266009852217,4.84743539539739e-08,2.04502249779009e-07,0.184210526315789,0.125
4644,MYO5A,4644//MYO5A,chr15,52632392,52638657,CA-4644-185690-188853-188934-191656[INC][7/12],0,-,cass,INC/SKIP,48,0,0.51063829787234,-0.51063829787234,2.65297310188847e-23,6.77755265089285e-22,0.184210526315789,0.0282258064516129
4735,SEPT2,4735//SEPT2,chr2,242254769,242263655,CA-4735-3303-5191-5292-11908[INC][6/126][UPT],0,+,cass,INC/SKIP,53,0.325,0.516483516483517,-0.191483516483517,3.46615588016014e-05,9.40993635404056e-05,0.315789473684211,0.165322580645161
4750,NEK1,4750//NEK1,chr4,170429398,170459061,CA-4750-77819-106775-106859-107296[INC][5/8],0,-,cass,INC/SKIP,39,0,0.180616740088106,-0.180616740088106,0.000114280513559548,0.000281371050271408,0.184210526315789,0.157258064516129
4798,NFRKB,4798//NFRKB,chr11,129762609,129765451,CA-4798-3100-4157-4237-5725[INC][13/10][UPT],0,-,cass,INC/SKIP,28,0.558139534883721,0.891566265060241,-0.33342673017652,7.17242735551903e-05,0.0001833124015874,0.157894736842105,0.0766129032258065
4831,NME2,4831//NME2,chr17,49238520,49244316,CA-4831-10737-11192-11268-16291[INC][1/40],0,+,cass,INC/SKIP,163,0.807763401109057,0.933928571428571,-0.126165170319514,5.71354833818614e-09,2.71723086441342e-08,0.631578947368421,0.560483870967742
4835,NQO2,4835//NQO2,chr6,3006701,3012907,CA-4835-9727-13192-13357-15711[INC][83/2],0,+,cass,INC/SKIP,26,0.844036697247706,0.986353297952995,-0.142316600705288,4.84101331923091e-10,2.65257356758592e-09,0.342105263157895,0.213709677419355
4835,NQO2,4835//NQO2,chr6,3006701,3012907,CA-4835-9727-13224-13357-15711[INC][2/2],0,+,cass,INC/SKIP,26,0.805714285714286,0.974647887323944,-0.168933601609658,7.21161702532473e-10,3.86646157644764e-09,0.315789473684211,0.193548387096774
4836,NMT1,4836//NMT1,chr17,43159011,43164019,CA-4836-23441-25346-25444-28196[INC][1/138],0,+,cass,INC/SKIP,53,0,0.130864197530864,-0.130864197530864,8.15790508826539e-08,3.33570154703492e-07,0.289473684210526,0.104838709677419
4841,NONO,4841//NONO,chrX,70503504,70510640,CA-4841-3530-4205-4262-10437[INC][3525/556][UPT],0,+,cass,INC/SKIP,76,0.8125,0.940530058177117,-0.128030058177117,6.88868878663241e-07,2.46590308781369e-06,0.736842105263158,0.463709677419355
4927,NUP88,4927//NUP88,chr17,5291098,5294981,CA-4927-31179-33779-33938-34835[INC][42/2],0,-,cass,INC/SKIP,28,0.67032967032967,0.960902255639098,-0.290572585309427,3.31454048732591e-07,1.24775333962433e-06,0.210526315789474,0.129032258064516
497258,BDNF-AS,497258//BDNF-AS,chr11,27661391,27680774,CA-497258-136154-154386-154611-155319[INC][1/2],0,+,cass,INC/SKIP,40,0.212121212121212,0.883248730964467,-0.671127518843255,1.61182373185851e-23,4.26348772966822e-22,0.105263157894737,0.0887096774193548
497258,BDNF-AS,497258//BDNF-AS,chr11,27661391,27680774,CA-497258-136154-154389-154611-155319[INC][18/2],0,+,cass,INC/SKIP,30,0.0714285714285714,0.841379310344828,-0.769950738916256,1.61182373185851e-23,4.24470584539655e-22,0.105263157894737,0.100806451612903
5033,P4HA1,5033//P4HA1,chr10,74803644,74806858,CA-5033-53050-54923-54994-56017[INC][2/17],0,-,cass,INC/SKIP,78,0.0540540540540541,0.292168674698795,-0.238114620644741,2.02357683433174e-12,1.49900152610101e-11,0.236842105263158,0.157258064516129
50640,PNPLA8,50640//PNPLA8,chr7,108154879,108166578,CA-50640-5133-9640-9686-15714[INC][13/16][UPT],0,-,cass,INC/SKIP,26,0.642857142857143,0.909465020576132,-0.266607877718989,4.54835210605621e-05,0.000120898394353064,0.342105263157895,0.153225806451613
5080,PAX6,5080//PAX6,chr11,31823108,31824381,CA-5080-18258-19049-19091-19185[INC][21/40],0,-,cass,INC/SKIP,982,0.299801455989411,0.416500332667997,-0.116698876678586,7.11655904153751e-15,7.04350826991908e-14,0.947368421052632,0.717741935483871
50804,MYEF2,50804//MYEF2,chr15,48441359,48443767,CA-50804-29889-30190-30262-31990[INC][5/14],0,-,cass,INC/SKIP,39,0.181818181818182,0.420779220779221,-0.238961038961039,0.00163609804573835,0.00326019803914129,0.210526315789474,0.125
50807,ASAP1,50807//ASAP1,chr8,131092147,131124567,CA-50807-334567-354517-354688-366689[INC][14/6],0,-,cass,INC/SKIP,41,0.28125,0.739130434782609,-0.457880434782609,1.01555384721862e-07,4.09371604765537e-07,0.157894736842105,0.104838709677419
5090,PBX3,5090//PBX3,chr9,128722962,128725379,CA-5090-216512-217764-217877-218674[INC][25/18],0,+,cass,INC/SKIP,52,0.0297029702970297,0.745098039215686,-0.715395068918657,5.17791003436975e-36,3.96840335711056e-34,0.105263157894737,0.0846774193548387
51013,EXOSC1,51013//EXOSC1,chr10,99202993,99205603,CA-51013-3280-3405-3559-5700[INC][1/92],0,-,cass,INC/SKIP,52,0.00970873786407767,0.137931034482759,-0.128222296618681,2.28039001970646e-13,1.89863113339906e-12,0.263157894736842,0.229838709677419
51013,EXOSC1,51013//EXOSC1,chr10,99197456,99201015,CA-51013-7841-10308-10342-11261[INC][101/5],0,-,cass,INC/SKIP,107,0.662745098039216,0.944420321320017,-0.281675223280802,5.27068047064565e-21,1.0433154918384e-19,0.342105263157895,0.278225806451613
51013,EXOSC1,51013//EXOSC1,chr10,99197456,99201015,CA-51013-7841-10308-10349-11261[INC][6/5],0,-,cass,INC/SKIP,107,0.494117647058824,0.914036265950302,-0.419918618891479,3.54629938651379e-21,7.18636533307778e-20,0.315789473684211,0.278225806451613
51057,WDPCP,51057//WDPCP,chr2,63719989,63815651,CA-51057-3537-20107-20359-98793[INC][3/35][UPT],0,-,cass,INC/SKIP,30,0.0909090909090909,0.647058823529412,-0.556149732620321,1.1301062223397e-11,7.67701704221219e-11,0.105263157894737,0.0282258064516129
51071,DERA,51071//DERA,chr12,16109869,16112857,CA-51071-48782-49988-50084-51577[INC][2/4],0,+,cass,INC/SKIP,187,0.598290598290598,0.708620689655172,-0.110330091364574,0.00988186948679914,0.0166264609603392,0.421052631578947,0.282258064516129
51072,MEMO1,51072//MEMO1,chr2,32117060,32143105,CA-51072-95704-120308-120388-121495[INC][1/78],0,-,cass,INC/SKIP,76,0,0.305050505050505,-0.305050505050505,5.56888546143081e-19,9.09584625367032e-18,0.131578947368421,0.0564516129032258
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31263-31504-31831[INC][2/55],0,+,cass,INC/SKIP,153,0.772972972972973,0.929133858267717,-0.156160885294744,1.34556622203253e-15,1.45457411850099e-14,0.684210526315789,0.391129032258065
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31390-31504-31831[INC][301/55],0,+,cass,INC/SKIP,153,0.804043545878694,0.945188794153471,-0.141145248274778,5.22824364681487e-16,5.98744071276998e-15,0.710526315789474,0.403225806451613
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31313-31504-31831[INC][30/55],0,+,cass,INC/SKIP,153,0.792763157894737,0.93210109392682,-0.139337936032083,1.63261201973901e-15,1.73661114839854e-14,0.684210526315789,0.391129032258065
51076,CUTC,51076//CUTC,chr10,101507013,101514390,CA-51076-18190-21168-21196-25328[INC][34/9],0,+,cass,INC/SKIP,351,0.512931034482759,0.668202764976959,-0.1552717304942,9.96179926999018e-06,2.94956097256074e-05,0.447368421052632,0.213709677419355
5108,PCM1,5108//PCM1,chr8,17838099,17843127,CA-5108-60899-63376-63433-65590[INC][12/20],0,+,cass,INC/SKIP,144,0,0.152676801057502,-0.152676801057502,6.41604436996953e-19,1.03662468226156e-17,0.315789473684211,0.225806451612903
51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30751-30902-31061[INC][9/2],0,-,cass,INC/SKIP,38,0.461538461538462,0.71003717472119,-0.248498713182728,0.00433725817531509,0.00787610248239174,0.184210526315789,0.193548387096774
51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30754-30902-31061[INC][1/2],0,-,cass,INC/SKIP,38,0.461538461538462,0.707317073170732,-0.24577861163227,0.00433725817531509,0.00787371071121579,0.184210526315789,0.189516129032258
51100,SH3GLB1,51100//SH3GLB1,chr1,87170252,87185317,CA-51100-3402-14154-14296-17937[INC][121/9][UPT],0,+,cass,INC/SKIP,86,0.820754716981132,0.947569634079738,-0.126814917098606,2.88643278066446e-09,1.43077074318509e-08,0.815789473684211,0.548387096774194
51111,SUV420H1,51111//SUV420H1,chr11,67953247,67981065,CA-51111-2841-26165-26401-30389[INC][20/1][UPT],0,-,cass,INC/SKIP,20,0.513513513513513,0.990867579908676,-0.477354066395162,2.43021312364098e-18,3.6686399124055e-17,0.131578947368421,0.120967741935484
51130,ASB3,51130//ASB3,chr2,53977919,54014070,CA-51130-76213-97448-97657-112092[INC][81/14][UPT],0,-,cass,INC/SKIP,35,0.777777777777778,0.933579335793358,-0.15580155801558,5.09150739847078e-07,1.86959651278e-06,0.368421052631579,0.165322580645161
51130,ASB3,51130//ASB3,chr2,53977919,54014070,CA-51130-76213-97448-97673-112092[INC][1/14][UPT],0,-,cass,INC/SKIP,35,0.392857142857143,0.848739495798319,-0.455882352941176,4.80444511795195e-07,1.76962248398748e-06,0.263157894736842,0.129032258064516
51130,ASB3,51130//ASB3,chr2,53977919,53992721,CA-51130-97657-99427-99559-112092[INC][1/132],0,-,cass,INC/SKIP,101,0.0202020202020202,0.141242937853107,-0.121040917651087,1.02512767186607e-15,1.12650978353224e-14,0.263157894736842,0.137096774193548
51131,PHF11,51131//PHF11,chr13,50098220,50100593,CA-51131-31552-33108-33273-33722[INC][7/182],0,+,cass,INC/SKIP,27,0,0.140916808149406,-0.140916808149406,4.50271010911694e-06,1.41520510159312e-05,0.0789473684210526,0.125
51134,CCDC41,51134//CCDC41,chr12,94806093,94853659,CA-51134-3432-27661-27714-50397[INC][7/15][UPT],0,-,cass,INC/SKIP,43,0.34375,0.797639123102867,-0.453889123102867,2.29151545990571e-05,6.40125206510109e-05,0.210526315789474,0.112903225806452
51135,IRAK4,51135//IRAK4,chr12,44161905,44165167,CA-51135-12329-15094-15161-15276[INC][3/26],0,+,cass,INC/SKIP,103,0.03,0.303418803418803,-0.273418803418803,0.000389011181644118,0.000866111301254576,0.236842105263158,0.100806451612903
51136,RNFT1,51136//RNFT1,chr17,58035651,58037528,CA-51136-7689-9055-9133-9312[INC][2/28],0,-,cass,INC/SKIP,74,0,0.210227272727273,-0.210227272727273,2.08115108730552e-21,4.35004237759175e-20,0.263157894736842,0.0725806451612903
51171,HSD17B14,51171//HSD17B14,chr19,49318293,49335988,CA-51171-7012-7918-8010-24536[INC][34/10],0,-,cass,INC/SKIP,192,0.443609022556391,0.579352850539291,-0.1357438279829,0.0319282737064704,0.0476096832669693,0.473684210526316,0.30241935483871
51174,TUBD1,51174//TUBD1,chr17,57955463,57963590,CA-51174-9863-14835-15052-17611[INC][23/13],0,-,cass,INC/SKIP,21,0.752808988764045,0.966044142614601,-0.213235153850556,4.50766223797285e-06,1.41601707086714e-05,0.210526315789474,0.092741935483871
51231,VRK3,51231//VRK3,chr19,50510825,50519419,CA-51231-12525-19259-19313-20722[INC][1/34],0,-,cass,INC/SKIP,37,0.708609271523179,0.928909952606635,-0.220300681083456,1.06032975316625e-06,3.67884577157739e-06,0.315789473684211,0.185483870967742
51231,VRK3,51231//VRK3,chr19,50510825,50519419,CA-51231-12525-19163-19313-20722[INC][348/34],0,-,cass,INC/SKIP,37,0.848275862068966,0.968553459119497,-0.120277597050531,5.51470760348902e-07,2.0101781740035e-06,0.342105263157895,0.19758064516129
51231,VRK3,51231//VRK3,chr19,50498447,50504110,CA-51231-27759-30978-31045-33273[INC][65/5],0,-,cass,INC/SKIP,38,0.743589743589744,0.985088536812675,-0.241498793222931,7.13664301132922e-19,1.14685085811092e-17,0.342105263157895,0.17741935483871
51234,EMC4,51234//EMC4,chr15,34519893,34522356,CA-51234-5803-6393-6546-7709[INC][1/37],0,+,cass,INC/SKIP,939,0.629987908101572,0.753840171106358,-0.123852263004786,1.94297608240133e-14,1.82915134182601e-13,0.973684210526316,0.725806451612903
51256,TBC1D7,51256//TBC1D7,chr6,13306629,13316939,CA-51256-14985-23810-23960-25028[INC][2/2],0,-,cass,INC/SKIP,39,0.204081632653061,1,-0.795918367346939,3.89198475311371e-45,7.05038934973144e-43,0.210526315789474,0.112903225806452
51275,MAPKAPK5-AS1,51275//MAPKAPK5-AS1,chr12,112278136,112279705,CA-51275-4219-4432-4576-5425[INC][2/15][UPT],0,-,cass,INC/SKIP,26,0.268292682926829,0.672131147540984,-0.403838464614154,0.00344996200814182,0.00641888356198936,0.0789473684210526,0.193548387096774
51275,MAPKAPK5-AS1,51275//MAPKAPK5-AS1,chr12,112277571,112279734,CA-51275-4576-5425-5570-5899[INC][15/16][UPT],0,-,cass,INC/SKIP,46,0.4375,0.81414994720169,-0.37664994720169,5.65851162477123e-05,0.000147778866286074,0.157894736842105,0.229838709677419
51317,PHF21A,51317//PHF21A,chr11,46105716,46113773,CA-51317-32252-33868-33980-40132[INC][7/28],0,-,cass,INC/SKIP,43,0.433333333333333,0.833333333333333,-0.4,1.79621944715466e-07,7.04118023284627e-07,0.105263157894737,0.092741935483871
51317,PHF21A,51317//PHF21A,chr11,46105716,46113773,CA-51317-32252-33853-33980-40132[INC][1/28],0,-,cass,INC/SKIP,32,0.306122448979592,0.759197324414716,-0.453074875435124,1.79621944715466e-07,7.03656609114715e-07,0.105263157894737,0.092741935483871
51321,AMZ2,51321//AMZ2,chr17,66246328,66247318,CA-51321-5467-5790-5964-6046[INC][123/4],0,+,cass,INC/SKIP,65,0.879406307977737,1,-0.120593692022263,1.86704742294084e-49,4.65050395597514e-47,0.710526315789474,0.411290322580645
51375,SNX7,51375//SNX7,chr1,99167372,99226055,CA-51375-43224-79557-79710-101374[INC][27/8],0,+,cass,INC/SKIP,69,0.638629283489097,0.985372340425532,-0.346743056936435,3.11835847086494e-40,3.51727300732653e-38,0.289473684210526,0.185483870967742
51377,UCHL5,51377//UCHL5,chr1,192992973,192997277,CA-51377-35023-35152-35233-39161[INC][11/54],0,-,cass,INC/SKIP,207,0.106951871657754,0.212227074235808,-0.105275202578054,2.69566311949454e-06,8.75797506974911e-06,0.289473684210526,0.241935483870968
51377,UCHL5,51377//UCHL5,chr1,192987734,192990324,CA-51377-42011-42726-42801-44287[INC][3/7][DNT],0,-,cass,INC/SKIP,43,0.102564102564103,0.519163763066202,-0.4165996605021,5.19127257666316e-07,1.90039359848698e-06,0.105263157894737,0.0443548387096774
51389,RWDD1,51389//RWDD1,chr6,116894020,116901522,CA-51389-4566-5638-5752-11875[INC][9/1],0,+,cass,INC/SKIP,28,0.715736040609137,1,-0.284263959390863,1.18639195758867e-22,2.83690044898603e-21,0.368421052631579,0.209677419354839
51422,PRKAG2,51422//PRKAG2,chr7,151292430,151372722,CA-51422-204811-248092-248162-284776[INC][6/1],0,-,cass,INC/SKIP,28,0.397849462365591,1,-0.602150537634409,5.67798969469177e-16,6.46533759902236e-15,0.210526315789474,0.0685483870967742
51422,PRKAG2,51422//PRKAG2,chr7,151292430,151329223,CA-51422-248162-248462-248593-284776[INC][1/59],0,-,cass,INC/SKIP,24,0,0.176136363636364,-0.176136363636364,2.58230803953427e-07,9.85133213805735e-07,0.184210526315789,0.0725806451612903
51430,C1orf9,51430//C1orf9,chr1,172548341,172559065,CA-51430-49148-55738-55829-58640[INC][1/1],0,+,cass,INC/SKIP,30,0.719298245614035,0.92,-0.200701754385965,7.71762060631704e-06,2.32892155399108e-05,0.236842105263158,0.129032258064516
51466,EVL,51466//EVL,chr14,100603914,100607582,CA-51466-75231-75326-75389-78766[INC][66/4],0,+,cass,INC/SKIP,35,0.355555555555556,0.975609756097561,-0.620054200542005,1.89319644861962e-25,5.92540752348067e-24,0.184210526315789,0.0806451612903226
51520,LARS,51520//LARS,chr5,145543872,145551552,CA-51520-13822-17466-17604-21260[INC][140/11],0,-,cass,INC/SKIP,104,0.860845839017735,0.967946779558512,-0.107100940540777,4.09101362519493e-14,3.70546658354777e-13,0.894736842105263,0.717741935483871
51535,PPHLN1,51535//PPHLN1,chr12,42768664,42781336,CA-51535-51930-61795-61852-64311[INC][115/44],0,+,cass,INC/SKIP,265,0.651090342679128,0.784243509400179,-0.133153166721051,5.32254709580795e-05,0.000139921664638258,0.473684210526316,0.32258064516129
51562,MBIP,51562//MBIP,chr14,36769990,36780930,CA-51562-12104-15487-15585-22853[INC][29/4],0,-,cass,INC/SKIP,21,0.746478873239437,0.991150442477876,-0.244671569238439,3.44276988812399e-13,2.81159540863459e-12,0.394736842105263,0.209677419354839
51571,FAM49B,51571//FAM49B,chr8,130915557,130952053,CA-51571-80044-115066-115153-116301[INC][52/64][UPT],0,-,cass,INC/SKIP,33,0.434782608695652,0.745928338762215,-0.311145730066563,0.00118153699041108,0.0024049125395565,0.131578947368421,0.0887096774193548
51571,FAM49B,51571//FAM49B,chr8,130883620,130915595,CA-51571-116340-140180-140263-148155[INC][214/41],0,-,cass,INC/SKIP,97,0.503875968992248,0.793814432989691,-0.289938463997443,7.97372065920803e-08,3.26709404391677e-07,0.236842105263158,0.125
51582,AZIN1,51582//AZIN1,chr8,103855778,103870377,CA-51582-9157-17025-17171-23422[INC][29/820],0,-,cass,INC/SKIP,385,0.0875706214689266,0.212518195050946,-0.12494757358202,5.82580711954134e-14,5.19801118815196e-13,0.684210526315789,0.379032258064516
51611,DPH5,51611//DPH5,chr1,101487196,101491339,CA-51611-3124-3340-3498-7041[INC][86/7][UPT],0,-,cass,INC/SKIP,158,0.715447154471545,0.849079754601227,-0.133632600129682,0.016293061253172,0.0258835822937715,0.473684210526316,0.294354838709677
51690,LSM7,51690//LSM7,chr19,2324123,2328475,CA-51690-3229-5476-5636-7423[INC][1/16],0,-,cass,INC/SKIP,56,0,0.175757575757576,-0.175757575757576,2.09376403993311e-18,3.17678208901526e-17,0.210526315789474,0.0967741935483871
51699,VPS29,51699//VPS29,chr12,110933816,110937350,CA-51699-5655-6252-6292-8908[INC][5/3],0,-,cass,INC/SKIP,76,0.027027027027027,0.196039603960396,-0.169012576933369,3.44912090397659e-09,1.69982232184436e-08,0.184210526315789,0.104838709677419
51742,ARID4B,51742//ARID4B,chr1,235341114,235346107,CA-51742-149633-150033-150147-153304[INC][1/36],0,-,cass,INC/SKIP,97,0,0.128309572301426,-0.128309572301426,4.08504081196033e-16,4.75104552021378e-15,0.394736842105263,0.189516129032258
51747,LUC7L3,51747//LUC7L3,chr17,48814647,48817705,CA-51747-20915-21572-21635-23741[INC][9/14],0,+,cass,INC/SKIP,125,0.225490196078431,0.493562231759657,-0.268072035681225,4.01557184798938e-17,5.26427379545625e-16,0.289473684210526,0.161290322580645
5289,PIK3C3,5289//PIK3C3,chr18,39629494,39644793,CA-5289-97371-105648-105817-112505[INC][20/1],0,+,cass,INC/SKIP,22,0.746031746031746,0.970924195223261,-0.224892449191515,1.12526765507456e-05,3.30395385168749e-05,0.157894736842105,0.112903225806452
5325,PLAGL1,5325//PLAGL1,chr6,144290043,144329930,CA-5325-58864-82424-82464-98620[INC][1/1][UPT],0,-,cass,INC/SKIP,36,0.3,0.5,-0.2,8.14103621776019e-05,0.000206479060287528,0.131578947368421,0.0604838709677419
5332,PLCB4,5332//PLCB4,chr20,9382136,9388704,CA-5332-335537-339259-339295-341863[INC][7/11],0,+,cass,INC/SKIP,148,0.292576419213974,0.469290399522958,-0.176713980308984,1.76629215336494e-05,5.03044044440953e-05,0.263157894736842,0.245967741935484
53371,NUP54,53371//NUP54,chr4,77039227,77051901,CA-53371-20847-26746-26854-33308[INC][26/1],0,-,cass,INC/SKIP,32,0.683168316831683,1,-0.316831683168317,4.86916953754713e-20,8.71493877109483e-19,0.263157894736842,0.0806451612903226
5352,PLOD2,5352//PLOD2,chr3,145794568,145797043,CA-5352-85380-86571-86634-87600[INC][20/14],0,-,cass,INC/SKIP,157,0.488151658767773,0.626423690205011,-0.138272031437239,0.0198965040153237,0.0310470636918833,0.263157894736842,0.282258064516129
5378,PMS1,5378//PMS1,chr2,190649214,190656666,CA-5378-3509-4261-4387-10705[INC][4/67][UPT],0,+,cass,INC/SKIP,41,0,0.125714285714286,-0.125714285714286,1.27542657805992e-14,1.22383628950918e-13,0.263157894736842,0.120967741935484
53832,IL20RA,53832//IL20RA,chr6,137330453,137338239,CA-53832-31194-36709-36888-38669[INC][28/9],0,-,cass,INC/SKIP,77,0.24031007751938,0.940106951871658,-0.699796874352278,1.46017058718067e-43,2.07830946908715e-41,0.131578947368421,0.0846774193548387
53938,PPIL3,53938//PPIL3,chr2,201746143,201750494,CA-53938-6429-9691-9785-10638[INC][26/4],0,-,cass,INC/SKIP,77,0.830845771144279,0.953311617806732,-0.122465846662453,2.61554125154924e-08,1.14883950049679e-07,0.394736842105263,0.205645161290323
53938,PPIL3,53938//PPIL3,chr2,201746143,201750494,CA-53938-6429-6783-6865-10638[INC][2/4],0,-,cass,INC/SKIP,37,0.0422535211267606,0.459119496855346,-0.416865975728585,1.57543876930687e-06,5.32088867961382e-06,0.131578947368421,0.0604838709677419
5423,POLB,5423//POLB,chr8,42210036,42213084,CA-5423-17114-18962-19067-20061[INC][4/74],0,+,cass,INC/SKIP,83,0.00606060606060606,0.205250596658711,-0.199189990598105,1.00792969238502e-15,1.11169809982982e-14,0.368421052631579,0.173387096774194
54431,DNAJC10,54431//DNAJC10,chr2,183597225,183605114,CA-54431-19271-22977-23115-27027[INC][30/8],0,+,cass,INC/SKIP,45,0.56043956043956,0.948717948717949,-0.388278388278388,1.76913432420756e-12,1.32529887094145e-11,0.289473684210526,0.258064516129032
54432,YIPF1,54432//YIPF1,chr1,54344314,54354658,CA-54432-3908-9553-9702-14092[INC][1/4],0,-,cass,INC/SKIP,30,0.782178217821782,0.941085271317829,-0.158907053496047,0.00232397232544859,0.00448585939991336,0.368421052631579,0.19758064516129
54439,RBM27,54439//RBM27,chr5,145616860,145634654,CA-54439-36833-51111-51276-54343[INC][5/3],0,+,cass,INC/SKIP,58,0.630901287553648,0.967032967032967,-0.336131679479319,2.4787858799883e-26,8.51619654630463e-25,0.131578947368421,0.0725806451612903
54469,ZFAND6,54469//ZFAND6,chr15,80352017,80412839,CA-54469-3242-41848-42011-63760[INC][70/117][UPT],0,+,cass,INC/SKIP,384,0.554655870445344,0.65506958250497,-0.100413712059626,0.00170163602447913,0.00338065143048728,0.631578947368421,0.487903225806452
54521,WDR44,54521//WDR44,chrX,117512381,117527233,CA-54521-35380-44267-44342-49559[INC][35/4],0,+,cass,INC/SKIP,20,0.727891156462585,1,-0.272108843537415,3.8250252135431e-14,3.48567084246351e-13,0.289473684210526,0.125
54542,RC3H2,54542//RC3H2,chr9,125618010,125621380,CA-54542-49615-50190-50361-52405[INC][11/3],0,-,cass,INC/SKIP,20,0.622222222222222,0.99236641221374,-0.370144189991518,5.79209366763592e-18,8.28352534572429e-17,0.184210526315789,0.120967741935484
54542,RC3H2,54542//RC3H2,chr9,125613359,125616364,CA-54542-54332-56853-56961-57054[INC][1/1],0,-,cass,INC/SKIP,62,0.722689075630252,0.856079404466501,-0.133390328836249,6.94956955241836e-06,2.11422528164666e-05,0.263157894736842,0.125
54542,RC3H2,54542//RC3H2,chr9,125613359,125616364,CA-54542-54332-56847-56961-57054[INC][9/1],0,-,cass,INC/SKIP,62,0.767605633802817,0.919778699861687,-0.15217306605887,6.88610621140701e-06,2.09705262006068e-05,0.263157894736842,0.133064516129032
54622,ARL15,54622//ARL15,chr5,53467613,53606402,CA-54622-3142-28215-28233-141645[INC][2/30][UPT],0,-,cass,INC/SKIP,97,0,0.103448275862069,-0.103448275862069,5.09224828750865e-10,2.78512902678195e-09,0.368421052631579,0.270161290322581
54806,AHI1,54806//AHI1,chr6,135813365,135818877,CA-54806-3183-3516-3578-8474[INC][17/15][UPT],0,-,cass,INC/SKIP,725,0.160928742994396,0.296010296010296,-0.1350815530159,1.67654578271309e-16,2.02472539172906e-15,0.947368421052632,0.875
54819,ZCCHC10,54819//ZCCHC10,chr5,132342450,132362240,CA-54819-3052-6642-6708-22628[INC][25/67][UPT],0,-,cass,INC/SKIP,220,0.154855643044619,0.428571428571429,-0.273715785526809,4.08416096552578e-23,1.01729642716305e-21,0.736842105263158,0.375
54819,ZCCHC10,54819//ZCCHC10,chr5,132342450,132362240,CA-54819-3052-6642-6738-22628[INC][1/67][UPT],0,-,cass,INC/SKIP,196,0.0980392156862745,0.270805812417437,-0.172766596731163,1.5583555776482e-24,4.54431689911265e-23,0.736842105263158,0.362903225806452
54840,APTX,54840//APTX,chr9,32974455,32986027,CA-54840-18671-19784-20020-30080[INC][1/5],0,-,cass,INC/SKIP,42,0.748837209302326,0.957924263674614,-0.209087054372289,2.16123430046917e-10,1.24229410078891e-09,0.421052631578947,0.262096774193548
54840,APTX,54840//APTX,chr9,32974455,32986027,CA-54840-18671-19784-20011-30080[INC][71/5],0,-,cass,INC/SKIP,42,0.833846153846154,0.976057462090982,-0.142211308244828,2.15737725206879e-10,1.24127056909213e-09,0.447368421052632,0.270161290322581
54851,ANKRD49,54851//ANKRD49,chr11,94229769,94232748,CA-54851-5965-6915-6978-7084[INC][1/28][DNT],0,+,cass,INC/SKIP,89,0.119496855345912,0.338403041825095,-0.218906186479183,1.37457763048831e-15,1.47791817896747e-14,0.236842105263158,0.0564516129032258
54879,ST7L,54879//ST7L,chr1,113153462,113161737,CA-54879-3510-5574-5606-11415[INC][6/10][UPT],0,-,cass,INC/SKIP,20,0.434782608695652,0.882352941176471,-0.447570332480818,1.36843180309249e-06,4.67189338600052e-06,0.184210526315789,0.0685483870967742
54879,ST7L,54879//ST7L,chr1,113153462,113161737,CA-54879-3510-5523-5606-11415[INC][55/10][UPT],0,-,cass,INC/SKIP,20,0.434782608695652,0.931034482758621,-0.496251874062969,2.83942053544946e-07,1.07977455222117e-06,0.184210526315789,0.0806451612903226
54882,ANKHD1,54882//ANKHD1,chr5,139907768,139917173,CA-54882-130983-136548-136725-138524[INC][3/5],0,+,cass,INC/SKIP,30,0.733333333333333,0.978835978835979,-0.245502645502646,6.6802103793052e-13,5.28231450363578e-12,0.236842105263158,0.169354838709677
54906,FAM208B,54906//FAM208B,chr10,5772449,5782459,CA-54906-49366-53466-53709-57780[INC][6/1],0,+,cass,INC/SKIP,31,0.428571428571429,0.763888888888889,-0.33531746031746,0.0060484714359038,0.0106346359540685,0.131578947368421,0.0524193548387097
54940,OCIAD1,54940//OCIAD1,chr4,48833025,48834698,CA-54940-3010-3184-3454-4577[INC][1/3][UPT],0,+,cass,INC/SKIP,104,0.444444444444444,0.640287769784173,-0.195843325339728,0.000136457198969111,0.000331467344753086,0.421052631578947,0.274193548387097
