ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,law.beta_c4_ratio,law.beta_nc4_ratio
50807,ASAP1,50807//ASAP1,chr8,131092147,131124567,CA-50807-334567-354517-354688-366689[INC][14/6],0,-,cass,INC/SKIP,41,0.28125,0.739130434782609,-0.457880434782609,1.01555384721862e-07,4.09371604765537e-07,0.157894736842105,0.104838709677419
5090,PBX3,5090//PBX3,chr9,128722962,128725379,CA-5090-216512-217764-217877-218674[INC][25/18],0,+,cass,INC/SKIP,52,0.0297029702970297,0.745098039215686,-0.715395068918657,5.17791003436975e-36,3.96840335711056e-34,0.105263157894737,0.0846774193548387
51010,EXOSC3,51010//EXOSC3,chr9,37780452,37784059,CA-51010-4179-5955-6107-7212[INC][68/20][DNT],0,-,cass,INC/SKIP,93,1,0.685810810810811,0.314189189189189,1.3393195288852e-13,1.14870188574975e-12,0.289473684210526,0.161290322580645
51013,EXOSC1,51013//EXOSC1,chr10,99202993,99205603,CA-51013-3280-3405-3559-5700[INC][1/92],0,-,cass,INC/SKIP,52,0.00970873786407767,0.137931034482759,-0.128222296618681,2.28039001970646e-13,1.89863113339906e-12,0.263157894736842,0.229838709677419
51013,EXOSC1,51013//EXOSC1,chr10,99197456,99201015,CA-51013-7841-10308-10342-11261[INC][101/5],0,-,cass,INC/SKIP,107,0.662745098039216,0.944420321320017,-0.281675223280802,5.27068047064565e-21,1.0433154918384e-19,0.342105263157895,0.278225806451613
51013,EXOSC1,51013//EXOSC1,chr10,99197456,99201015,CA-51013-7841-10308-10349-11261[INC][6/5],0,-,cass,INC/SKIP,107,0.494117647058824,0.914036265950302,-0.419918618891479,3.54629938651379e-21,7.18636533307778e-20,0.315789473684211,0.278225806451613
51057,WDPCP,51057//WDPCP,chr2,63719989,63815651,CA-51057-3537-20107-20359-98793[INC][3/35][UPT],0,-,cass,INC/SKIP,30,0.0909090909090909,0.647058823529412,-0.556149732620321,1.1301062223397e-11,7.67701704221219e-11,0.105263157894737,0.0282258064516129
51058,ZNF691,51058//ZNF691,chr1,43312243,43318147,CA-51058-3085-5718-6170-7377[INC][2/10][UPT][DNT],0,+,cass,INC/SKIP,117,0.751633986928105,0.337837837837838,0.413796149090267,4.88612195886454e-15,4.98451144540823e-14,0.210526315789474,0.0725806451612903
51058,ZNF691,51058//ZNF691,chr1,43314961,43318147,CA-51058-5841-5992-6170-7377[INC][13/4][DNT],0,+,cass,INC/SKIP,70,0.940119760479042,0.498069498069498,0.442050262409544,3.6554251883633e-19,6.03650049061763e-18,0.131578947368421,0.032258064516129
51062,ATL1,51062//ATL1,chr14,51094748,51099390,CA-51062-98381-99913-99928-102147[INC][15/17][DNT],0,+,cass,INC/SKIP,210,0.826086956521739,0.365286855482934,0.460800101038805,1.29758889221243e-23,3.47846923661251e-22,0.473684210526316,0.225806451612903
51070,NOSIP,51070//NOSIP,chr19,50063878,50083812,CA-51070-3032-6669-6788-22854[INC][3/99][UPT],0,-,cass,INC/SKIP,27,0.163934426229508,0.0155902004454343,0.148344225784074,8.33792003358733e-12,5.72262755003273e-11,0.342105263157895,0.169354838709677
51071,DERA,51071//DERA,chr12,16109869,16112857,CA-51071-48782-49988-50084-51577[INC][2/4],0,+,cass,INC/SKIP,187,0.598290598290598,0.708620689655172,-0.110330091364574,0.00988186948679914,0.0166264609603392,0.421052631578947,0.282258064516129
51072,MEMO1,51072//MEMO1,chr2,32117060,32143105,CA-51072-95704-120308-120388-121495[INC][1/78],0,-,cass,INC/SKIP,76,0,0.305050505050505,-0.305050505050505,5.56888546143081e-19,9.09584625367032e-18,0.131578947368421,0.0564516129032258
51072,MEMO1,51072//MEMO1,chr2,32108454,32143105,CA-51072-95704-121495-121638-130167[INC][45/2],0,-,cass,INC/SKIP,21,1,0.878962536023055,0.121037463976945,0.00357355569509345,0.00661384394590361,0.157894736842105,0.0685483870967742
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31263-31504-31831[INC][2/55],0,+,cass,INC/SKIP,153,0.772972972972973,0.929133858267717,-0.156160885294744,1.34556622203253e-15,1.45457411850099e-14,0.684210526315789,0.391129032258065
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31390-31504-31831[INC][301/55],0,+,cass,INC/SKIP,153,0.804043545878694,0.945188794153471,-0.141145248274778,5.22824364681487e-16,5.98744071276998e-15,0.710526315789474,0.403225806451613
51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31313-31504-31831[INC][30/55],0,+,cass,INC/SKIP,153,0.792763157894737,0.93210109392682,-0.139337936032083,1.63261201973901e-15,1.73661114839854e-14,0.684210526315789,0.391129032258065
51076,CUTC,51076//CUTC,chr10,101507013,101514390,CA-51076-18190-21168-21196-25328[INC][34/9],0,+,cass,INC/SKIP,351,0.512931034482759,0.668202764976959,-0.1552717304942,9.96179926999018e-06,2.94956097256074e-05,0.447368421052632,0.213709677419355
5108,PCM1,5108//PCM1,chr8,17838099,17843127,CA-5108-60899-63376-63433-65590[INC][12/20],0,+,cass,INC/SKIP,144,0,0.152676801057502,-0.152676801057502,6.41604436996953e-19,1.03662468226156e-17,0.315789473684211,0.225806451612903
51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30751-30902-31061[INC][9/2],0,-,cass,INC/SKIP,38,0.461538461538462,0.71003717472119,-0.248498713182728,0.00433725817531509,0.00787610248239174,0.184210526315789,0.193548387096774
51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30754-30902-31061[INC][1/2],0,-,cass,INC/SKIP,38,0.461538461538462,0.707317073170732,-0.24577861163227,0.00433725817531509,0.00787371071121579,0.184210526315789,0.189516129032258
51100,SH3GLB1,51100//SH3GLB1,chr1,87170252,87185317,CA-51100-3402-14154-14296-17937[INC][121/9][UPT],0,+,cass,INC/SKIP,86,0.820754716981132,0.947569634079738,-0.126814917098606,2.88643278066446e-09,1.43077074318509e-08,0.815789473684211,0.548387096774194
51100,SH3GLB1,51100//SH3GLB1,chr1,87189995,87200373,CA-51100-22836-26833-26920-33032[INC][2/67],0,+,cass,INC/SKIP,207,0.489208633093525,0.249776186213071,0.239432446880454,2.26440404057731e-09,1.13657492481706e-08,0.578947368421053,0.306451612903226
51111,SUV420H1,51111//SUV420H1,chr11,67953247,67981065,CA-51111-2841-26165-26401-30389[INC][20/1][UPT],0,-,cass,INC/SKIP,20,0.513513513513513,0.990867579908676,-0.477354066395162,2.43021312364098e-18,3.6686399124055e-17,0.131578947368421,0.120967741935484
51112,TRAPPC12,51112//TRAPPC12,chr2,3469367,3482703,CA-51112-89021-101020-101121-102171[INC][72/1],0,+,cass,INC/SKIP,58,1,0.785185185185185,0.214814814814815,9.26226456141045e-07,3.24559305674746e-06,0.236842105263158,0.129032258064516
51112,TRAPPC12,51112//TRAPPC12,chr2,3469367,3482703,CA-51112-89021-101017-101121-102171[INC][4/1],0,+,cass,INC/SKIP,58,1,0.682191780821918,0.317808219178082,9.26226456141045e-07,3.24369171342189e-06,0.184210526315789,0.125
51122,COMMD2,51122//COMMD2,chr3,149459345,149468637,CA-51122-4822-5117-5243-13781[INC][2/75][DNT],0,-,cass,INC/SKIP,225,0.278409090909091,0.0905391658189217,0.187869925090169,3.45891497182428e-19,5.72780988963035e-18,0.394736842105263,0.221774193548387
51130,ASB3,51130//ASB3,chr2,53977919,54014070,CA-51130-76213-97448-97657-112092[INC][81/14][UPT],0,-,cass,INC/SKIP,35,0.777777777777778,0.933579335793358,-0.15580155801558,5.09150739847078e-07,1.86959651278e-06,0.368421052631579,0.165322580645161
51130,ASB3,51130//ASB3,chr2,53977919,54014070,CA-51130-76213-97448-97673-112092[INC][1/14][UPT],0,-,cass,INC/SKIP,35,0.392857142857143,0.848739495798319,-0.455882352941176,4.80444511795195e-07,1.76962248398748e-06,0.263157894736842,0.129032258064516
51130,ASB3,51130//ASB3,chr2,53977919,53992721,CA-51130-97657-99427-99559-112092[INC][1/132],0,-,cass,INC/SKIP,101,0.0202020202020202,0.141242937853107,-0.121040917651087,1.02512767186607e-15,1.12650978353224e-14,0.263157894736842,0.137096774193548
51131,PHF11,51131//PHF11,chr13,50098220,50100593,CA-51131-31552-33108-33273-33722[INC][7/182],0,+,cass,INC/SKIP,27,0,0.140916808149406,-0.140916808149406,4.50271010911694e-06,1.41520510159312e-05,0.0789473684210526,0.125
51134,CCDC41,51134//CCDC41,chr12,94806093,94853659,CA-51134-3432-27661-27714-50397[INC][7/15][UPT],0,-,cass,INC/SKIP,43,0.34375,0.797639123102867,-0.453889123102867,2.29151545990571e-05,6.40125206510109e-05,0.210526315789474,0.112903225806452
51135,IRAK4,51135//IRAK4,chr12,44161905,44165167,CA-51135-12329-15094-15161-15276[INC][3/26],0,+,cass,INC/SKIP,103,0.03,0.303418803418803,-0.273418803418803,0.000389011181644118,0.000866111301254576,0.236842105263158,0.100806451612903
51135,IRAK4,51135//IRAK4,chr12,44161905,44166164,CA-51135-12329-15276-15422-16236[INC][23/27],0,+,cass,INC/SKIP,191,0.813620071684588,0.577464788732394,0.236155282952193,8.17246962944206e-08,3.33937275767633e-07,0.368421052631579,0.181451612903226
51136,RNFT1,51136//RNFT1,chr17,58035651,58040644,CA-51136-4930-5140-5217-9312[INC][2/10],0,-,cass,INC/SKIP,121,0.924242424242424,0.476297968397291,0.447944455845133,7.27815660101107e-15,7.19154052245358e-14,0.289473684210526,0.104838709677419
51136,RNFT1,51136//RNFT1,chr17,58035651,58037528,CA-51136-7689-9055-9133-9312[INC][2/28],0,-,cass,INC/SKIP,74,0,0.210227272727273,-0.210227272727273,2.08115108730552e-21,4.35004237759175e-20,0.263157894736842,0.0725806451612903
51171,HSD17B14,51171//HSD17B14,chr19,49318293,49335988,CA-51171-7012-7918-8010-24536[INC][34/10],0,-,cass,INC/SKIP,192,0.443609022556391,0.579352850539291,-0.1357438279829,0.0319282737064704,0.0476096832669693,0.473684210526316,0.30241935483871
51171,HSD17B14,51171//HSD17B14,chr19,49316274,49316986,CA-51171-26015-26125-26222-26329[INC][34/37],0,-,cass,INC/SKIP,304,0.703081232492997,0.440638198029094,0.262443034463903,5.86858368444375e-12,4.11282453289622e-11,0.526315789473684,0.387096774193548
51171,HSD17B14,51171//HSD17B14,chr19,49316274,49316986,CA-51171-26015-26125-26245-26329[INC][1/37],0,-,cass,INC/SKIP,196,0.57429718875502,0.313364055299539,0.260933133455481,5.86858368444375e-12,4.10800857911063e-11,0.526315789473684,0.370967741935484
51174,TUBD1,51174//TUBD1,chr17,57955463,57963590,CA-51174-9863-14835-15052-17611[INC][23/13],0,-,cass,INC/SKIP,21,0.752808988764045,0.966044142614601,-0.213235153850556,4.50766223797285e-06,1.41601707086714e-05,0.210526315789474,0.092741935483871
51175,TUBE1,51175//TUBE1,chr6,112402294,112407810,CA-51175-3993-6302-6360-9341[INC][84/9],0,-,cass,INC/SKIP,92,0.952702702702703,0.778067885117493,0.174634817585209,3.55083351609799e-07,1.33250990327896e-06,0.368421052631579,0.201612903225806
51231,VRK3,51231//VRK3,chr19,50510825,50519419,CA-51231-12525-19259-19313-20722[INC][1/34],0,-,cass,INC/SKIP,37,0.708609271523179,0.928909952606635,-0.220300681083456,1.06032975316625e-06,3.67884577157739e-06,0.315789473684211,0.185483870967742
51231,VRK3,51231//VRK3,chr19,50510825,50519419,CA-51231-12525-19163-19313-20722[INC][348/34],0,-,cass,INC/SKIP,37,0.848275862068966,0.968553459119497,-0.120277597050531,5.51470760348902e-07,2.0101781740035e-06,0.342105263157895,0.19758064516129
51231,VRK3,51231//VRK3,chr19,50498447,50504110,CA-51231-27759-30978-31045-33273[INC][65/5],0,-,cass,INC/SKIP,38,0.743589743589744,0.985088536812675,-0.241498793222931,7.13664301132922e-19,1.14685085811092e-17,0.342105263157895,0.17741935483871
51234,EMC4,51234//EMC4,chr15,34519893,34522356,CA-51234-5803-6393-6546-7709[INC][1/37],0,+,cass,INC/SKIP,939,0.629987908101572,0.753840171106358,-0.123852263004786,1.94297608240133e-14,1.82915134182601e-13,0.973684210526316,0.725806451612903
51248,PDZD11,51248//PDZD11,chrX,69509104,69509759,CA-51248-3089-3355-3427-3594[INC][16/111][UPT],0,-,cass,INC/SKIP,310,0.204903677758319,0.0687077251690993,0.136195952589219,1.97254427492896e-12,1.47030793959169e-11,0.763157894736842,0.495967741935484
51255,RNF181,51255//RNF181,chr2,85823641,85824300,CA-51255-3936-4143-4218-4390[INC][7/3],0,+,cass,INC/SKIP,129,0.992700729927007,0.848431024274719,0.144269705652289,2.3140320810499e-07,8.90745897006845e-07,0.605263157894737,0.42741935483871
51255,RNF181,51255//RNF181,chr2,85823641,85824300,CA-51255-3936-4110-4218-4390[INC][2/3],0,+,cass,INC/SKIP,129,0.991803278688525,0.844942459115687,0.146860819572837,4.01281320687407e-07,1.49182819345107e-06,0.605263157894737,0.42741935483871
51256,TBC1D7,51256//TBC1D7,chr6,13321139,13327137,CA-51256-4769-6381-6462-10460[INC][69/23],0,-,cass,INC/SKIP,124,0.864661654135338,0.578606158833063,0.286055495302275,4.78812275818135e-07,1.76578641877903e-06,0.131578947368421,0.108870967741935
51256,TBC1D7,51256//TBC1D7,chr6,13306629,13316939,CA-51256-14985-23810-23960-25028[INC][2/2],0,-,cass,INC/SKIP,39,0.204081632653061,1,-0.795918367346939,3.89198475311371e-45,7.05038934973144e-43,0.210526315789474,0.112903225806452
51275,MAPKAPK5-AS1,51275//MAPKAPK5-AS1,chr12,112278136,112279705,CA-51275-4219-4432-4576-5425[INC][2/15][UPT],0,-,cass,INC/SKIP,26,0.268292682926829,0.672131147540984,-0.403838464614154,0.00344996200814182,0.00641888356198936,0.0789473684210526,0.193548387096774
51275,MAPKAPK5-AS1,51275//MAPKAPK5-AS1,chr12,112277571,112279734,CA-51275-4576-5425-5570-5899[INC][15/16][UPT],0,-,cass,INC/SKIP,46,0.4375,0.81414994720169,-0.37664994720169,5.65851162477123e-05,0.000147778866286074,0.157894736842105,0.229838709677419
51283,BFAR,51283//BFAR,chr16,14738130,14755921,CA-51283-14799-18577-18782-32081[INC][1/1],0,+,cass,INC/SKIP,86,1,0.597189695550351,0.402810304449649,3.3136598390919e-10,1.84958529580685e-09,0.263157894736842,0.120967741935484
51283,BFAR,51283//BFAR,chr16,14738130,14749066,CA-51283-14799-18577-18782-25255[INC][1/4],0,+,cass,INC/SKIP,34,1,0.789473684210526,0.210526315789474,0.000256591579129083,0.000591099984598712,0.263157894736842,0.120967741935484
51283,BFAR,51283//BFAR,chr16,14738130,14749066,CA-51283-14799-19993-20163-25255[INC][4/4],0,+,cass,INC/SKIP,34,1,0.695067264573991,0.304932735426009,7.3333733144823e-05,0.000187265722656878,0.263157894736842,0.0604838709677419
51283,BFAR,51283//BFAR,chr16,14738130,14755921,CA-51283-14799-25255-25400-32081[INC][3/1],0,+,cass,INC/SKIP,86,1,0.568922305764411,0.431077694235589,8.16809281310408e-19,1.30210290231296e-17,0.210526315789474,0.0604838709677419
51293,CD320,51293//CD320,chr19,8367660,8373085,CA-51293-3208-7268-7502-8376[INC][4/5][UPT],0,-,cass,INC/SKIP,58,1,0.871539313399779,0.128460686600221,0.000512131350249772,0.00111328044065205,0.394736842105263,0.270161290322581
51317,PHF21A,51317//PHF21A,chr11,46105716,46113773,CA-51317-32252-33868-33980-40132[INC][7/28],0,-,cass,INC/SKIP,43,0.433333333333333,0.833333333333333,-0.4,1.79621944715466e-07,7.04118023284627e-07,0.105263157894737,0.092741935483871
51317,PHF21A,51317//PHF21A,chr11,46105716,46113773,CA-51317-32252-33853-33980-40132[INC][1/28],0,-,cass,INC/SKIP,32,0.306122448979592,0.759197324414716,-0.453074875435124,1.79621944715466e-07,7.03656609114715e-07,0.105263157894737,0.092741935483871
51321,AMZ2,51321//AMZ2,chr17,66246328,66247318,CA-51321-5467-5790-5964-6046[INC][123/4],0,+,cass,INC/SKIP,65,0.879406307977737,1,-0.120593692022263,1.86704742294084e-49,4.65050395597514e-47,0.710526315789474,0.411290322580645
5134,PDCD2,5134//PDCD2,chr6,170887944,170892275,CA-5134-4636-7587-7691-8722[INC][59/4],0,-,cass,INC/SKIP,30,1,0.892665474060823,0.107334525939177,0.0242736617958102,0.037140504278309,0.157894736842105,0.112903225806452
51375,SNX7,51375//SNX7,chr1,99167372,99226055,CA-51375-43224-79557-79710-101374[INC][27/8],0,+,cass,INC/SKIP,69,0.638629283489097,0.985372340425532,-0.346743056936435,3.11835847086494e-40,3.51727300732653e-38,0.289473684210526,0.185483870967742
51377,UCHL5,51377//UCHL5,chr1,192992973,192997277,CA-51377-35023-35152-35233-39161[INC][11/54],0,-,cass,INC/SKIP,207,0.106951871657754,0.212227074235808,-0.105275202578054,2.69566311949454e-06,8.75797506974911e-06,0.289473684210526,0.241935483870968
51377,UCHL5,51377//UCHL5,chr1,192987734,192990324,CA-51377-42011-42726-42801-44287[INC][3/7][DNT],0,-,cass,INC/SKIP,43,0.102564102564103,0.519163763066202,-0.4165996605021,5.19127257666316e-07,1.90039359848698e-06,0.105263157894737,0.0443548387096774
51389,RWDD1,51389//RWDD1,chr6,116892582,116895333,CA-51389-3236-4438-4566-5638[INC][7/14][UPT],0,+,cass,INC/SKIP,157,0.365217391304348,0.244611059044049,0.120606332260299,3.64254471419357e-08,1.57107736662692e-07,0.394736842105263,0.205645161290323
51389,RWDD1,51389//RWDD1,chr6,116894020,116901522,CA-51389-4566-5638-5752-11875[INC][9/1],0,+,cass,INC/SKIP,28,0.715736040609137,1,-0.284263959390863,1.18639195758867e-22,2.83690044898603e-21,0.368421052631579,0.209677419354839
51390,AIG1,51390//AIG1,chr6,143486218,143508919,CA-51390-107298-128784-128930-129743[INC][2/9][DNT],0,+,cass,INC/SKIP,24,0.176470588235294,0,0.176470588235294,3.9172316559789e-08,1.67745063319784e-07,0.131578947368421,0.0483870967741935
51409,HEMK1,51409//HEMK1,chr3,50609140,50614616,CA-51409-5324-5637-5731-10574[INC][31/1],0,+,cass,INC/SKIP,21,1,0.871951219512195,0.128048780487805,0.00630661989975154,0.0110462858953164,0.157894736842105,0.0241935483870968
51422,PRKAG2,51422//PRKAG2,chr7,151292430,151372722,CA-51422-204811-248092-248162-284776[INC][6/1],0,-,cass,INC/SKIP,28,0.397849462365591,1,-0.602150537634409,5.67798969469177e-16,6.46533759902236e-15,0.210526315789474,0.0685483870967742
51422,PRKAG2,51422//PRKAG2,chr7,151292430,151329223,CA-51422-248162-248462-248593-284776[INC][1/59],0,-,cass,INC/SKIP,24,0,0.176136363636364,-0.176136363636364,2.58230803953427e-07,9.85133213805735e-07,0.184210526315789,0.0725806451612903
51430,C1orf9,51430//C1orf9,chr1,172520651,172525162,CA-51430-21507-23140-23251-25749[INC][9/5],0,+,cass,INC/SKIP,140,0.761006289308176,0.42997542997543,0.331030859332746,1.74549660749101e-10,1.02099596082008e-09,0.473684210526316,0.233870967741935
51430,C1orf9,51430//C1orf9,chr1,172544657,172546958,CA-51430-45504-47419-47440-47644[INC][11/5],0,+,cass,INC/SKIP,128,0.947643979057592,0.712952158693116,0.234691820364476,9.71754914019063e-08,3.93307439133782e-07,0.315789473684211,0.165322580645161
51430,C1orf9,51430//C1orf9,chr1,172548341,172559065,CA-51430-49148-55738-55829-58640[INC][1/1],0,+,cass,INC/SKIP,30,0.719298245614035,0.92,-0.200701754385965,7.71762060631704e-06,2.32892155399108e-05,0.236842105263158,0.129032258064516
51433,ANAPC5,51433//ANAPC5,chr12,121768385,121773525,CA-51433-21677-25781-25983-26537[INC][2/4],0,-,cass,INC/SKIP,62,1,0.867095391211147,0.132904608788853,1.73822103063565e-05,4.95757887458965e-05,0.342105263157895,0.225806451612903
51441,YTHDF2,51441//YTHDF2,chr1,29064770,29095656,CA-51441-4718-8782-10366-35308[INC][8/3][DNT],0,+,cass,INC/SKIP,95,0.990521327014218,0.868551236749117,0.121970090265101,1.23310723638197e-10,7.36415090818323e-10,0.578947368421053,0.375
51447,IP6K2,51447//IP6K2,chr3,48732522,48754647,CA-51447-3122-4751-4964-24857[INC][9/289][UPT],0,-,cass,INC/SKIP,34,0.131782945736434,0.0259541984732824,0.105828747263152,3.62194855467138e-06,1.15109029557818e-05,0.578947368421053,0.30241935483871
51447,IP6K2,51447//IP6K2,chr3,48732522,48754647,CA-51447-3122-4751-4890-24860[INC][13/185][UPT],0,-,cass,INC/SKIP,41,0.186991869918699,0.0358565737051793,0.15113529621352,3.13153133703144e-05,8.55589320510692e-05,0.394736842105263,0.217741935483871
51447,IP6K2,51447//IP6K2,chr3,48731891,48732853,CA-51447-25189-25454-25585-25753[INC][2/19],0,-,cass,INC/SKIP,71,0.479166666666667,0.31322505800464,0.165941608662026,0.00442780468237281,0.00802103527006808,0.184210526315789,0.125
51447,IP6K2,51447//IP6K2,chr3,48730386,48732853,CA-51447-25189-26940-27009-27099[INC][3/224],0,-,cass,INC/SKIP,39,0.158974358974359,0.00383877159309021,0.155135587381269,1.96443202934503e-55,7.33960916964037e-53,0.368421052631579,0.266129032258065
51466,EVL,51466//EVL,chr14,100603914,100607582,CA-51466-75231-75326-75389-78766[INC][66/4],0,+,cass,INC/SKIP,35,0.355555555555556,0.975609756097561,-0.620054200542005,1.89319644861962e-25,5.92540752348067e-24,0.184210526315789,0.0806451612903226
51496,CTDSPL2,51496//CTDSPL2,chr15,44791924,44806857,CA-51496-75433-77581-77668-90217[INC][1/23],0,+,cass,INC/SKIP,53,0.766666666666667,0.1875,0.579166666666667,8.23471068970442e-07,2.91975685071489e-06,0.105263157894737,0.0564516129032258
51520,LARS,51520//LARS,chr5,145543872,145551552,CA-51520-13822-17466-17604-21260[INC][140/11],0,-,cass,INC/SKIP,104,0.860845839017735,0.967946779558512,-0.107100940540777,4.09101362519493e-14,3.70546658354777e-13,0.894736842105263,0.717741935483871
51535,PPHLN1,51535//PPHLN1,chr12,42729684,42749023,CA-51535-12830-28740-28905-32016[INC][60/115],0,+,cass,INC/SKIP,280,0.666666666666667,0.35653809971778,0.310128566948887,1.38248373754685e-26,4.97860709822594e-25,0.394736842105263,0.32258064516129
51535,PPHLN1,51535//PPHLN1,chr12,42768664,42781336,CA-51535-51930-61795-61852-64311[INC][115/44],0,+,cass,INC/SKIP,265,0.651090342679128,0.784243509400179,-0.133153166721051,5.32254709580795e-05,0.000139921664638258,0.473684210526316,0.32258064516129
51562,MBIP,51562//MBIP,chr14,36769990,36780930,CA-51562-12104-15487-15585-22853[INC][29/4],0,-,cass,INC/SKIP,21,0.746478873239437,0.991150442477876,-0.244671569238439,3.44276988812399e-13,2.81159540863459e-12,0.394736842105263,0.209677419354839
51571,FAM49B,51571//FAM49B,chr8,130915557,130952053,CA-51571-80044-115066-115153-116301[INC][52/64][UPT],0,-,cass,INC/SKIP,33,0.434782608695652,0.745928338762215,-0.311145730066563,0.00118153699041108,0.0024049125395565,0.131578947368421,0.0887096774193548
51571,FAM49B,51571//FAM49B,chr8,130883620,130915595,CA-51571-116340-140180-140263-148155[INC][214/41],0,-,cass,INC/SKIP,97,0.503875968992248,0.793814432989691,-0.289938463997443,7.97372065920803e-08,3.26709404391677e-07,0.236842105263158,0.125
51582,AZIN1,51582//AZIN1,chr8,103855778,103870377,CA-51582-9157-17025-17171-23422[INC][29/820],0,-,cass,INC/SKIP,385,0.0875706214689266,0.212518195050946,-0.12494757358202,5.82580711954134e-14,5.19801118815196e-13,0.684210526315789,0.379032258064516
51592,TRIM33,51592//TRIM33,chr1,114952805,114964257,CA-51592-92724-93708-93780-103843[INC][3/29],0,-,cass,INC/SKIP,87,0.191780821917808,0.0711864406779661,0.120594381239842,0.000120228467569274,0.000294439073793167,0.131578947368421,0.092741935483871
51592,TRIM33,51592//TRIM33,chr1,114940229,114942230,CA-51592-114703-116169-116220-116299[INC][41/27][DNT],0,-,cass,INC/SKIP,121,0.592105263157895,0.343811394891945,0.24829386826595,6.64860180691365e-06,2.02989487240704e-05,0.315789473684211,0.193548387096774
51601,LIPT1,51601//LIPT1,chr2,99771417,99779607,CA-51601-3097-3527-3590-10002[INC][2/6][UPT],0,+,cass,INC/SKIP,27,0.317073170731707,0.0733137829912024,0.243759387740505,1.82795144278081e-09,9.29999465952654e-09,0.157894736842105,0.120967741935484
51601,LIPT1,51601//LIPT1,chr2,99771417,99779607,CA-51601-3097-4346-4472-10002[INC][14/6][UPT],0,+,cass,INC/SKIP,53,0.582089552238806,0.275229357798165,0.306860194440641,9.46645992613786e-05,0.00023678032401026,0.263157894736842,0.193548387096774
51603,METTL13,51603//METTL13,chr1,171756874,171761374,CA-51603-9310-11831-11996-13396[INC][34/4],0,+,cass,INC/SKIP,65,1,0.783333333333333,0.216666666666667,0.000170802945469947,0.000407771568697821,0.105263157894737,0.092741935483871
51604,PIGT,51604//PIGT,chr20,44044782,44048034,CA-51604-3277-3450-3628-6228[INC][18/32][UPT],0,+,cass,INC/SKIP,73,1,0.886381322957198,0.113618677042802,0.00103102233062817,0.00212679485593347,0.5,0.403225806451613
51604,PIGT,51604//PIGT,chr20,44044782,44048034,CA-51604-3277-3450-3588-6228[INC][12/32][UPT],0,+,cass,INC/SKIP,73,1,0.885310290652003,0.114689709347997,0.00100926501089071,0.00208695476828249,0.5,0.403225806451613
51611,DPH5,51611//DPH5,chr1,101487196,101491339,CA-51611-3124-3340-3498-7041[INC][86/7][UPT],0,-,cass,INC/SKIP,158,0.715447154471545,0.849079754601227,-0.133632600129682,0.016293061253172,0.0258835822937715,0.473684210526316,0.294354838709677
51611,DPH5,51611//DPH5,chr1,101455621,101460704,CA-51611-33697-36066-36170-38178[INC][8/2],0,-,cass,INC/SKIP,125,1,0.855990783410138,0.144009216589862,2.99502597571619e-11,1.90877028601614e-10,0.5,0.241935483870968
51657,STYXL1,51657//STYXL1,chr7,75634576,75658020,CA-51657-22362-37116-37262-45599[INC][3/9],0,-,cass,INC/SKIP,93,0.993150684931507,0.823076923076923,0.170073761854584,8.8477059185147e-10,4.70565711573673e-09,0.5,0.245967741935484
51657,STYXL1,51657//STYXL1,chr7,75634576,75658020,CA-51657-22362-29011-29153-45599[INC][12/9],0,-,cass,INC/SKIP,93,0.994936708860759,0.894917190177042,0.100019518683718,5.3124394130064e-09,2.54673318451903e-08,0.605263157894737,0.30241935483871
51661,FKBP7,51661//FKBP7,chr2,179330325,179341939,CA-51661-4567-11846-11977-15697[INC][4/2][DNT],0,-,cass,INC/SKIP,26,0.977272727272727,0.810606060606061,0.166666666666667,0.00563445837429632,0.00996532312471698,0.236842105263158,0.104838709677419
51661,FKBP7,51661//FKBP7,chr2,179330325,179341939,CA-51661-4567-11843-11977-15697[INC][20/2][DNT],0,-,cass,INC/SKIP,26,0.983050847457627,0.860724233983287,0.12232661347434,0.00563445837429632,0.00996237567629204,0.236842105263158,0.112903225806452
51690,LSM7,51690//LSM7,chr19,2324123,2328475,CA-51690-3229-5476-5636-7423[INC][1/16],0,-,cass,INC/SKIP,56,0,0.175757575757576,-0.175757575757576,2.09376403993311e-18,3.17678208901526e-17,0.210526315789474,0.0967741935483871
51699,VPS29,51699//VPS29,chr12,110933816,110937350,CA-51699-5655-6252-6292-8908[INC][5/3],0,-,cass,INC/SKIP,76,0.027027027027027,0.196039603960396,-0.169012576933369,3.44912090397659e-09,1.69982232184436e-08,0.184210526315789,0.104838709677419
51710,ZNF44,51710//ZNF44,chr19,12386770,12405694,CA-51710-3208-4524-4668-21817[INC][10/37][UPT],0,-,cass,INC/SKIP,116,0.274725274725275,0.122749590834697,0.151975683890578,1.41876241981289e-06,4.82993265697122e-06,0.210526315789474,0.125
